"data_pesquisa","lote","consulta","rank","titulo","url","resumo","status"
"2026-07-02T11:56:08","VALTRA 4","Valtra S6 hydraulic schematic PDF","9","mfrural.com.brhttps://www.mfrural.com.br â€º busca â€º trator-valtra","https://www.bing.com/ck/a?!&&p=1cc6f0b2236274ca950a57a2c424d347238a5166a8ee65c8f1a9d8308c745b1eJmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=10377278-2dc8-678a-0b20-65f22c8466b2&u=a1aHR0cHM6Ly93d3cubWZydXJhbC5jb20uYnIvYnVzY2EvdHJhdG9yLXZhbHRyYQ&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:08","VALTRA 4","Valtra S6 hydraulic schematic PDF","10","olx.com.brhttps://www.olx.com.br â€º anuncios â€º trator-valtra","https://www.bing.com/ck/a?!&&p=80833ab357568e7314b742d8072298e57307a6ed633d87f4fd682cf3001652b6JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=10377278-2dc8-678a-0b20-65f22c8466b2&u=a1aHR0cHM6Ly93d3cub2x4LmNvbS5ici9hbnVuY2lvcy90cmF0b3ItdmFsdHJh&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:10","VALTRA 4","Valtra T195 CVT T210 CVT T230 CVT T250 CVT operator manual PDF","1","valtra.com.brhttps://www.valtra.com.br","https://www.bing.com/ck/a?!&&p=3646b52d2a2907ea582fcce0d57af3bef80bc662eecd883d76da9c1cf68f42aaJmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=091b12c6-ef46-680c-3466-054cee7d6931&u=a1aHR0cHM6Ly93d3cudmFsdHJhLmNvbS5ici8&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:10","VALTRA 4","Valtra T195 CVT T210 CVT T230 CVT T250 CVT operator manual PDF","2","valtra.com.brhttps://www.valtra.com.br â€º produtos â€º tratores","https://www.bing.com/ck/a?!&&p=3c3f2360558ee575dffe9c3af35779ff98f085e14ccda8793cfff03a9e25c62aJmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=091b12c6-ef46-680c-3466-054cee7d6931&u=a1aHR0cHM6Ly93d3cudmFsdHJhLmNvbS5ici9wcm9kdXRvcy90cmF0b3Jlcy5odG1s&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:10","VALTRA 4","Valtra T195 CVT T210 CVT T230 CVT T250 CVT operator manual PDF","3","agcocorp.comhttps://www.agcocorp.com â€º br â€º pt â€º home â€º brands-and-solutions â€º valtra.html","https://www.bing.com/ck/a?!&&p=b4aab42377bfbed4faa5c2bc70efb8dd1c9b301368cde5f7e41d383ab46ac199JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=091b12c6-ef46-680c-3466-054cee7d6931&u=a1aHR0cHM6Ly93d3cuYWdjb2NvcnAuY29tL2JyL3B0L2hvbWUvYnJhbmRzLWFuZC1zb2x1dGlvbnMvdmFsdHJhLmh0bWw&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:10","VALTRA 4","Valtra T195 CVT T210 CVT T230 CVT T250 CVT operator manual PDF","4","olx.com.brhttps://www.olx.com.br â€º anuncios â€º tratores-agricolas-valtra","https://www.bing.com/ck/a?!&&p=814a60b461a47acc641339b6341fb0d20e23fd0ae793f7f5bd23df7652a01cbdJmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=091b12c6-ef46-680c-3466-054cee7d6931&u=a1aHR0cHM6Ly93d3cub2x4LmNvbS5ici9hbnVuY2lvcy90cmF0b3Jlcy1hZ3JpY29sYXMtdmFsdHJh&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:10","VALTRA 4","Valtra T195 CVT T210 CVT T230 CVT T250 CVT operator manual PDF","5","agromobvaltra.com.brhttps://agromobvaltra.com.br","https://www.bing.com/ck/a?!&&p=f4025e133cd81c7d985e960a0ed5415a5914fb32efc16451c0ba7938aa581207JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=091b12c6-ef46-680c-3466-054cee7d6931&u=a1aHR0cHM6Ly9hZ3JvbW9idmFsdHJhLmNvbS5ici8&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:10","VALTRA 4","Valtra T195 CVT T210 CVT T230 CVT T250 CVT operator manual PDF","6","valtra.comhttps://www.valtra.com","https://www.bing.com/ck/a?!&&p=a92531f9ce1c44476190cf1a45d3fd255fb31bb20663e0ad6d577ef9d73777b1JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=091b12c6-ef46-680c-3466-054cee7d6931&u=a1aHR0cHM6Ly93d3cudmFsdHJhLmNvbS8&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:10","VALTRA 4","Valtra T195 CVT T210 CVT T230 CVT T250 CVT operator manual PDF","7","wikipedia.orghttps://pt.wikipedia.org â€º wiki â€º Valtra","https://www.bing.com/ck/a?!&&p=c914dbef0752859208ba33b5553292b5d35a7d455ec25b0132c3fdf021a27453JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=091b12c6-ef46-680c-3466-054cee7d6931&u=a1aHR0cHM6Ly9wdC53aWtpcGVkaWEub3JnL3dpa2kvVmFsdHJh&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:10","VALTRA 4","Valtra T195 CVT T210 CVT T230 CVT T250 CVT operator manual PDF","8","valtra.pthttps://www.valtra.pt","https://www.bing.com/ck/a?!&&p=5775654e99318b05cc155665635d8373415330d03f067ce0905a939f5823820dJmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=091b12c6-ef46-680c-3466-054cee7d6931&u=a1aHR0cHM6Ly93d3cudmFsdHJhLnB0Lw&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:10","VALTRA 4","Valtra T195 CVT T210 CVT T230 CVT T250 CVT operator manual PDF","9","mfrural.com.brhttps://www.mfrural.com.br â€º busca â€º trator-valtra","https://www.bing.com/ck/a?!&&p=04346caa3d2e78076e18e7afb288a64c18503124e1567e4303834399b3b66887JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=091b12c6-ef46-680c-3466-054cee7d6931&u=a1aHR0cHM6Ly93d3cubWZydXJhbC5jb20uYnIvYnVzY2EvdHJhdG9yLXZhbHRyYQ&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:10","VALTRA 4","Valtra T195 CVT T210 CVT T230 CVT T250 CVT operator manual PDF","10","olx.com.brhttps://www.olx.com.br â€º anuncios â€º trator-valtra","https://www.bing.com/ck/a?!&&p=34faaeb54d480bf7977135769951ed68e9fcbebb8034aa1468dd06cb5639cacbJmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=091b12c6-ef46-680c-3466-054cee7d6931&u=a1aHR0cHM6Ly93d3cub2x4LmNvbS5ici9hbnVuY2lvcy90cmF0b3ItdmFsdHJh&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:11","VALTRA 4","Valtra T195 CVT T210 CVT T230 CVT T250 CVT parts catalog PDF","1","valtra.com.brhttps://www.valtra.com.br","https://www.bing.com/ck/a?!&&p=6126773dd3a7c39e4f9498b3cd5d5c47b2dd8ca40f84e8a81481ce369d42b065JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=06f62780-7f41-6e27-3cbc-300a7e446f03&u=a1aHR0cHM6Ly93d3cudmFsdHJhLmNvbS5ici8&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:11","VALTRA 4","Valtra T195 CVT T210 CVT T230 CVT T250 CVT parts catalog PDF","2","valtra.com.brhttps://www.valtra.com.br","https://www.bing.com/ck/a?!&&p=85cd8f0c7f2bbf4fe6a111e435a2764a29b13f9e8d046f345c9cf3e13573721dJmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=06f62780-7f41-6e27-3cbc-300a7e446f03&u=a1aHR0cHM6Ly93d3cudmFsdHJhLmNvbS5ici9wcm9kdXRvcy90cmF0b3Jlcy5odG1s&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:11","VALTRA 4","Valtra T195 CVT T210 CVT T230 CVT T250 CVT parts catalog PDF","3","agcocorp.comhttps://www.agcocorp.com","https://www.bing.com/ck/a?!&&p=f7d1d13828fc9f75f3323b05d0c26eee9c0b64735e9f89664b42eaa691c4cca8JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=06f62780-7f41-6e27-3cbc-300a7e446f03&u=a1aHR0cHM6Ly93d3cuYWdjb2NvcnAuY29tL2JyL3B0L2hvbWUvYnJhbmRzLWFuZC1zb2x1dGlvbnMvdmFsdHJhLmh0bWw&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:11","VALTRA 4","Valtra T195 CVT T210 CVT T230 CVT T250 CVT parts catalog PDF","4","olx.com.brhttps://www.olx.com.br","https://www.bing.com/ck/a?!&&p=ef847609cafb69c56a3675a944ff5a035e73ee633b5fd7dab85e7b1ab8475e79JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=06f62780-7f41-6e27-3cbc-300a7e446f03&u=a1aHR0cHM6Ly93d3cub2x4LmNvbS5ici9hbnVuY2lvcy90cmF0b3Jlcy1hZ3JpY29sYXMtdmFsdHJh&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:11","VALTRA 4","Valtra T195 CVT T210 CVT T230 CVT T250 CVT parts catalog PDF","5","agromobvaltra.com.brhttps://agromobvaltra.com.br","https://www.bing.com/ck/a?!&&p=6b8cb423f135254247775eca0b89a71b77b4dce63bf35171d06b59d9e2bb7d17JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=06f62780-7f41-6e27-3cbc-300a7e446f03&u=a1aHR0cHM6Ly9hZ3JvbW9idmFsdHJhLmNvbS5ici8&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:11","VALTRA 4","Valtra T195 CVT T210 CVT T230 CVT T250 CVT parts catalog PDF","6","valtra.comhttps://www.valtra.com","https://www.bing.com/ck/a?!&&p=7f4348f1edaddf7c04dead28d9b424580f5f43d8ed76f93edda17af757985ea6JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=06f62780-7f41-6e27-3cbc-300a7e446f03&u=a1aHR0cHM6Ly93d3cudmFsdHJhLmNvbS8&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:11","VALTRA 4","Valtra T195 CVT T210 CVT T230 CVT T250 CVT parts catalog PDF","7","wikipedia.orghttps://pt.wikipedia.org","https://www.bing.com/ck/a?!&&p=8ef26faab8343ab75a17796b4142b27c48216272e923f7759013ab2071aad218JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=06f62780-7f41-6e27-3cbc-300a7e446f03&u=a1aHR0cHM6Ly9wdC53aWtpcGVkaWEub3JnL3dpa2kvVmFsdHJh&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:11","VALTRA 4","Valtra T195 CVT T210 CVT T230 CVT T250 CVT parts catalog PDF","8","valtra.pthttps://www.valtra.pt","https://www.bing.com/ck/a?!&&p=7431c1ce50d719cebc2978af6d71e1accbc29b5d7707b50d942bb83c7b7a5455JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=06f62780-7f41-6e27-3cbc-300a7e446f03&u=a1aHR0cHM6Ly93d3cudmFsdHJhLnB0Lw&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:11","VALTRA 4","Valtra T195 CVT T210 CVT T230 CVT T250 CVT parts catalog PDF","9","mfrural.com.brhttps://www.mfrural.com.br","https://www.bing.com/ck/a?!&&p=71c0df34c43ae929c7dfce15dd8fac2946d941f00db8d7a9afde5f96cfa5709fJmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=06f62780-7f41-6e27-3cbc-300a7e446f03&u=a1aHR0cHM6Ly93d3cubWZydXJhbC5jb20uYnIvYnVzY2EvdHJhdG9yLXZhbHRyYQ&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:11","VALTRA 4","Valtra T195 CVT T210 CVT T230 CVT T250 CVT parts catalog PDF","10","olx.com.brhttps://www.olx.com.br","https://www.bing.com/ck/a?!&&p=396eac0d0663b10bc9f4474c46befe94316c904279b43fea00b269005189a986JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=06f62780-7f41-6e27-3cbc-300a7e446f03&u=a1aHR0cHM6Ly93d3cub2x4LmNvbS5ici9hbnVuY2lvcy90cmF0b3ItdmFsdHJh&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:12","VALTRA 4","Valtra T195 CVT T210 CVT T230 CVT T250 CVT workshop service manual PDF","1","valtra.com.brhttps://www.valtra.com.br","https://www.bing.com/ck/a?!&&p=608f964f6994845b8d2308920933f47d39d6100c29debaf3b3ef4aeb358562dfJmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=2727b215-8fa1-662b-00df-a59f8ee767f5&u=a1aHR0cHM6Ly93d3cudmFsdHJhLmNvbS5ici8&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:12","VALTRA 4","Valtra T195 CVT T210 CVT T230 CVT T250 CVT workshop service manual PDF","2","valtra.com.brhttps://www.valtra.com.br â€º produtos â€º tratores","https://www.bing.com/ck/a?!&&p=8cf4d2cf555639cfb9bdfb259205e44964a5a4b86b93103d8fe0146b7a80c803JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=2727b215-8fa1-662b-00df-a59f8ee767f5&u=a1aHR0cHM6Ly93d3cudmFsdHJhLmNvbS5ici9wcm9kdXRvcy90cmF0b3Jlcy5odG1s&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:12","VALTRA 4","Valtra T195 CVT T210 CVT T230 CVT T250 CVT workshop service manual PDF","3","agcocorp.comhttps://www.agcocorp.com â€º br â€º pt â€º home â€º brands-and-solutions â€º valtra.html","https://www.bing.com/ck/a?!&&p=609be89f802123045073f373c43e72f934b85e4f590c2081188c9cf2c8c9e26fJmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=2727b215-8fa1-662b-00df-a59f8ee767f5&u=a1aHR0cHM6Ly93d3cuYWdjb2NvcnAuY29tL2JyL3B0L2hvbWUvYnJhbmRzLWFuZC1zb2x1dGlvbnMvdmFsdHJhLmh0bWw&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:12","VALTRA 4","Valtra T195 CVT T210 CVT T230 CVT T250 CVT workshop service manual PDF","4","olx.com.brhttps://www.olx.com.br â€º anuncios â€º tratores-agricolas-valtra","https://www.bing.com/ck/a?!&&p=c4453916a2f0dd9b90c3fd924be7902c3b2ef27c57f0c85fd29d88a7a573b284JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=2727b215-8fa1-662b-00df-a59f8ee767f5&u=a1aHR0cHM6Ly93d3cub2x4LmNvbS5ici9hbnVuY2lvcy90cmF0b3Jlcy1hZ3JpY29sYXMtdmFsdHJh&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:12","VALTRA 4","Valtra T195 CVT T210 CVT T230 CVT T250 CVT workshop service manual PDF","5","agromobvaltra.com.brhttps://agromobvaltra.com.br","https://www.bing.com/ck/a?!&&p=8d4a041502fb4a90449e7afd6011d712f379930794f06f9010033f5f66eee1bcJmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=2727b215-8fa1-662b-00df-a59f8ee767f5&u=a1aHR0cHM6Ly9hZ3JvbW9idmFsdHJhLmNvbS5ici8&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:12","VALTRA 4","Valtra T195 CVT T210 CVT T230 CVT T250 CVT workshop service manual PDF","6","valtra.comhttps://www.valtra.com","https://www.bing.com/ck/a?!&&p=e39d2e8b7bbb0b4394a74570f6599c86f691e9da162eb6a490c73547ee6113d3JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=2727b215-8fa1-662b-00df-a59f8ee767f5&u=a1aHR0cHM6Ly93d3cudmFsdHJhLmNvbS8&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:12","VALTRA 4","Valtra T195 CVT T210 CVT T230 CVT T250 CVT workshop service manual PDF","7","wikipedia.orghttps://pt.wikipedia.org â€º wiki â€º Valtra","https://www.bing.com/ck/a?!&&p=a5584b7e2dc37578a7f8eb2edea2fa9d2a5b69269b6cfa57e101a4621a64c159JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=2727b215-8fa1-662b-00df-a59f8ee767f5&u=a1aHR0cHM6Ly9wdC53aWtpcGVkaWEub3JnL3dpa2kvVmFsdHJh&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:12","VALTRA 4","Valtra T195 CVT T210 CVT T230 CVT T250 CVT workshop service manual PDF","8","valtra.pthttps://www.valtra.pt","https://www.bing.com/ck/a?!&&p=96ea14d3e3bc3418eab5a5154fe52770d7c29b15351231a09335469123a44e39JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=2727b215-8fa1-662b-00df-a59f8ee767f5&u=a1aHR0cHM6Ly93d3cudmFsdHJhLnB0Lw&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:12","VALTRA 4","Valtra T195 CVT T210 CVT T230 CVT T250 CVT workshop service manual PDF","9","mfrural.com.brhttps://www.mfrural.com.br â€º busca â€º trator-valtra","https://www.bing.com/ck/a?!&&p=95b9d9013f943014d678136ca313bff234e32427bda50b64bd2401a30a70a839JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=2727b215-8fa1-662b-00df-a59f8ee767f5&u=a1aHR0cHM6Ly93d3cubWZydXJhbC5jb20uYnIvYnVzY2EvdHJhdG9yLXZhbHRyYQ&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:12","VALTRA 4","Valtra T195 CVT T210 CVT T230 CVT T250 CVT workshop service manual PDF","10","olx.com.brhttps://www.olx.com.br â€º anuncios â€º trator-valtra","https://www.bing.com/ck/a?!&&p=1b4207c24a90ee00904e8971f317403866bd4976c432798400b70864afa8ed37JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=2727b215-8fa1-662b-00df-a59f8ee767f5&u=a1aHR0cHM6Ly93d3cub2x4LmNvbS5ici9hbnVuY2lvcy90cmF0b3ItdmFsdHJh&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:13","VALTRA 4","Valtra T CVT electrical schematic diagnostic fault codes PDF","1","valtra.com.brhttps://www.valtra.com.br","https://www.bing.com/ck/a?!&&p=4a2dd108d1cbf53564850d46eea660a83cce6c7302d64c15c5204e12079d7602JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=18a98a69-3bf2-6647-07b4-9de33a7967bf&u=a1aHR0cHM6Ly93d3cudmFsdHJhLmNvbS5ici8&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:13","VALTRA 4","Valtra T CVT electrical schematic diagnostic fault codes PDF","2","valtra.com.brhttps://www.valtra.com.br â€º produtos â€º tratores","https://www.bing.com/ck/a?!&&p=0afa615872cb6dc7964c93b6b882c4d333bfa9c0d108fee51e9c75395c1c7671JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=18a98a69-3bf2-6647-07b4-9de33a7967bf&u=a1aHR0cHM6Ly93d3cudmFsdHJhLmNvbS5ici9wcm9kdXRvcy90cmF0b3Jlcy5odG1s&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:13","VALTRA 4","Valtra T CVT electrical schematic diagnostic fault codes PDF","3","agcocorp.comhttps://www.agcocorp.com â€º br â€º pt â€º home â€º brands-and-solutions â€º valtra.html","https://www.bing.com/ck/a?!&&p=e471ef48c110bdcee47250384357c029c0c9a74de6bd37a3f38d400f829b29c3JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=18a98a69-3bf2-6647-07b4-9de33a7967bf&u=a1aHR0cHM6Ly93d3cuYWdjb2NvcnAuY29tL2JyL3B0L2hvbWUvYnJhbmRzLWFuZC1zb2x1dGlvbnMvdmFsdHJhLmh0bWw&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:13","VALTRA 4","Valtra T CVT electrical schematic diagnostic fault codes PDF","4","olx.com.brhttps://www.olx.com.br â€º anuncios â€º tratores-agricolas-valtra","https://www.bing.com/ck/a?!&&p=0f9c112aaa649af86c2aef3c62af3667eb6cf0c283dbad8c14781adec0802c2aJmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=18a98a69-3bf2-6647-07b4-9de33a7967bf&u=a1aHR0cHM6Ly93d3cub2x4LmNvbS5ici9hbnVuY2lvcy90cmF0b3Jlcy1hZ3JpY29sYXMtdmFsdHJh&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:13","VALTRA 4","Valtra T CVT electrical schematic diagnostic fault codes PDF","5","agromobvaltra.com.brhttps://agromobvaltra.com.br","https://www.bing.com/ck/a?!&&p=85bdd6e500d777c91d9db0a7106d0f6f21c20fa6724011426a2571c4d9feaa3aJmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=18a98a69-3bf2-6647-07b4-9de33a7967bf&u=a1aHR0cHM6Ly9hZ3JvbW9idmFsdHJhLmNvbS5ici8&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:13","VALTRA 4","Valtra T CVT electrical schematic diagnostic fault codes PDF","6","valtra.comhttps://www.valtra.com","https://www.bing.com/ck/a?!&&p=409ac562dd3adbc079cf43c73cc8c4cccc1658db257dcd13be0a611d1df7d8a5JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=18a98a69-3bf2-6647-07b4-9de33a7967bf&u=a1aHR0cHM6Ly93d3cudmFsdHJhLmNvbS8&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:13","VALTRA 4","Valtra T CVT electrical schematic diagnostic fault codes PDF","7","wikipedia.orghttps://pt.wikipedia.org â€º wiki â€º Valtra","https://www.bing.com/ck/a?!&&p=5a7f839af48eefff1ebb4d7d7186f348a10e68c444547fa5563bd7bdeea49406JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=18a98a69-3bf2-6647-07b4-9de33a7967bf&u=a1aHR0cHM6Ly9wdC53aWtpcGVkaWEub3JnL3dpa2kvVmFsdHJh&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:13","VALTRA 4","Valtra T CVT electrical schematic diagnostic fault codes PDF","8","valtra.pthttps://www.valtra.pt","https://www.bing.com/ck/a?!&&p=fdf1907dc537da097aa3aeb894de44762219331a017884b6d8a605a862ca09a0JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=18a98a69-3bf2-6647-07b4-9de33a7967bf&u=a1aHR0cHM6Ly93d3cudmFsdHJhLnB0Lw&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:13","VALTRA 4","Valtra T CVT electrical schematic diagnostic fault codes PDF","9","mfrural.com.brhttps://www.mfrural.com.br â€º busca â€º trator-valtra","https://www.bing.com/ck/a?!&&p=81122e630120808b07567fcb62e77fb7b29d5898b75675bf6d33c798acdaf704JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=18a98a69-3bf2-6647-07b4-9de33a7967bf&u=a1aHR0cHM6Ly93d3cubWZydXJhbC5jb20uYnIvYnVzY2EvdHJhdG9yLXZhbHRyYQ&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:13","VALTRA 4","Valtra T CVT electrical schematic diagnostic fault codes PDF","10","olx.com.brhttps://www.olx.com.br â€º anuncios â€º trator-valtra","https://www.bing.com/ck/a?!&&p=8094b4bbbc2849e435110a05af29049b689270a61d1aae14fc89230051c57713JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=18a98a69-3bf2-6647-07b4-9de33a7967bf&u=a1aHR0cHM6Ly93d3cub2x4LmNvbS5ici9hbnVuY2lvcy90cmF0b3ItdmFsdHJh&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:14","VALTRA 4","Valtra T CVT hydraulic schematic PDF","1","valtra.com.brhttps://www.valtra.com.br","https://www.bing.com/ck/a?!&&p=801d87b45af0d2c130f40a60b0f465fb159260b280a2e5a0509a40f9c1b2e9e9JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=3f2c54b7-0262-6806-2d41-433d03676969&u=a1aHR0cHM6Ly93d3cudmFsdHJhLmNvbS5ici8&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:14","VALTRA 4","Valtra T CVT hydraulic schematic PDF","2","valtra.com.brhttps://www.valtra.com.br â€º produtos â€º tratores","https://www.bing.com/ck/a?!&&p=cb8cf8cd0542b5261a8915986b47d43bde54876cedb7819c0810e83c35596482JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=3f2c54b7-0262-6806-2d41-433d03676969&u=a1aHR0cHM6Ly93d3cudmFsdHJhLmNvbS5ici9wcm9kdXRvcy90cmF0b3Jlcy5odG1s&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:14","VALTRA 4","Valtra T CVT hydraulic schematic PDF","3","agcocorp.comhttps://www.agcocorp.com â€º br â€º pt â€º home â€º brands-and-solutions â€º valtra.html","https://www.bing.com/ck/a?!&&p=1ac69f628af9cfe1716b9d9326def19f4827abdf39e3952ab86378181ad91794JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=3f2c54b7-0262-6806-2d41-433d03676969&u=a1aHR0cHM6Ly93d3cuYWdjb2NvcnAuY29tL2JyL3B0L2hvbWUvYnJhbmRzLWFuZC1zb2x1dGlvbnMvdmFsdHJhLmh0bWw&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:14","VALTRA 4","Valtra T CVT hydraulic schematic PDF","4","olx.com.brhttps://www.olx.com.br â€º anuncios â€º tratores-agricolas-valtra","https://www.bing.com/ck/a?!&&p=e7e4c71515872c0c2897f4d93a4c960c30c77ccf46f59ed7d37ddc3978467abdJmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=3f2c54b7-0262-6806-2d41-433d03676969&u=a1aHR0cHM6Ly93d3cub2x4LmNvbS5ici9hbnVuY2lvcy90cmF0b3Jlcy1hZ3JpY29sYXMtdmFsdHJh&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:14","VALTRA 4","Valtra T CVT hydraulic schematic PDF","5","agromobvaltra.com.brhttps://agromobvaltra.com.br","https://www.bing.com/ck/a?!&&p=847c4316aaf806563e250a8f23459ea0fb15e0890a75082ce89f5e3412ff650dJmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=3f2c54b7-0262-6806-2d41-433d03676969&u=a1aHR0cHM6Ly9hZ3JvbW9idmFsdHJhLmNvbS5ici8&ntb=1","","candidato_nao_validado"
"2026-07-02T11:56:14","VALTRA 4","Valtra T CVT hydraulic schematic PDF","6","valtra.comhttps://www.valtra.com","https://www.bing.com/ck/a?!&&p=02d2fdd73ba97dab023b2dc67e4332edb741ade5c15b1523aa0740d453d55920JmltdHM9MTc4Mjk1MDQwMA&ptn=3&ver=2&hsh=4&fclid=3f2c54b7-0262-6806-2d41-433d03676969&u=a1aHR0cHM6Ly93d3cudmFsdHJhLmNvbS8&ntb=1","","candidato_nao_validado"
